"article_id","comment_id","parent_comment_id","comment_type","content","author","like_count","dislike_count","reply_count","created_at","scraped_at"
"3","107","","","<노 시니어 존>이 뭐냐.... <노 딸피 존> 이 바른 말이지. 우리말 좀 제대로 쓰자. 한걸레야.","nain****","0","0","","2024.06.13. 08:39","2025-06-10 02:18:30"
"3","108","","","공공수영장에서 차별은 외치지 맙시다","rain****","0","0","","2024.06.13. 08:20","2025-06-10 02:18:30"
"3","109","","","저출산시대에 시니어밖에 안남을텐데 ㅎ","alwn****","0","0","","2024.06.13. 08:18","2025-06-10 02:18:30"
"3","110","","","진상의 양대 산맥이잖아..개념없는 맘ㅊ과 노ㅊ","anim****","0","0","","2024.06.13. 07:56","2025-06-10 02:18:30"
"3","111","","","나중에는 노외국인존, 노동남아시아인존 이런것도 생겨나려나ㅠㅠ","rtof****","0","0","","2024.06.13. 07:19","2025-06-10 02:18:30"
"3","112","","","인생이란...
일찍 죽는 사람도 많고  오래 사는 사람도 많고..

오래  만  산다고  좋은 걸까.?","geof****","0","0","","2024.06.13. 07:18","2025-06-10 02:18:30"
"3","113","","","No korea zone 도 외국에는 있던데","ots6****","0","1","","2024.06.13. 07:16","2025-06-10 02:18:30"
"3","114","","","잘못짚었음. 노인들의 그릇된 신념으로 젊은이 들이 살아가야 할 현재와 미래를 망치고 있기 때문임.","haas****","2","5","","2024.06.13. 08:35","2025-06-10 02:18:30"
"3","115","","","앞으로 노인들밖에 안남을 세상인데.. 노시니어 존이라니 ㅋㅋㅋ 장사를 하겠다는건가?","jogy****","0","3","","2024.06.13. 09:11","2025-06-10 02:18:30"
"3","116","","","오줌 지리는 노인들끼리만 들어가는 최고급 수영장 만들어라. 노인천국 만들어서 노인들끼리 행복해라.  실버타운. 좋겠다. 노인천국이라.","jo90****","0","3","","2024.06.13. 07:27","2025-06-10 02:18:30"
"3","117","","","왼쪽진영은 이래서 문제야 항상 문제를 남한테서 찾음. 곱게 늙어가면 누가뭐라고함? 단 한줄도 곱게 못늙은 노인 스스로 반성하는 내용이 없네 에휴. 누가 안늙는다냐. 곱게 못늙으면 그만큼 본인도 대접을 못받는다는 걸 알아야지","rhdd****","0","4","","2024.06.13. 09:14","2025-06-10 02:18:30"
"3","118","","","노키즈건 노시니어건 업주의 판단과 자율에 맡겨야한다. 비난이건 동조건 그에따른 결과는 업주가 책임지면 되는거다.  기자가 이래라 저래라 할 일이 아닌거임.","lous****","1","6","","2024.06.13. 07:45","2025-06-10 02:18:30"
"3","119","","","‘손가락을 건다’... 그냥 아무글이나 보내면 받아주는건가요? 한겨레 망한건가???","k302****","0","5","","2024.06.13. 08:26","2025-06-10 02:18:30"
"3","120","","","문화부 기자가 노시니어존의 가장 큰 이유를 엉뚱한 소리로 나타낸 글이네요. 왜 노시니어존이 생겨났는지 좀 더 고민을 해보세요. 가장 큰 이유는 사회적 문화적 차이가 가장 큰 이유인데","ghdf****","3","9","","2024.06.13. 07:23","2025-06-10 02:18:30"
"3","121","","","치매걸린 노인들은 그냥 존엄사 허용하자 왜 껍데기만 남은 노인들 워해 젊은이들 피빨아서 요양시키냐","slid****","1","10","","2024.06.13. 08:29","2025-06-10 02:18:30"
"4","122","","","저 헬스장의 문제는 부분을 보고 전체라고 치부하는것..그리고 그 부분을 정작 본인은 '우아'하지 못하게 적어놓은 것이라고 생각함. 헬스장 주인이 말하는 우아하지 못한 아줌마 범주에 본인도 포함인거같음. 잘못된 행동을 하지말라고 적어야지, 저런식으로 비하하듯한 언행을 공공연히 하는건 인성의 문제라고 보여짐.","ihye****","131","41","","2024.06.12. 07:30","2025-06-10 02:18:58"
"4","123","","","여자목욕탕에 타울.비누.때수건.치약 없는이유","rhym****","72","6","","2024.06.12. 07:07","2025-06-10 02:18:58"
"4","124","","","나이 많은 남성(아저씨 할베)들은 출입금지하면 남성혐오이라고 아무도 말하지 않고 남녀 모두 욕하는 반면 똑같이 나이 많은 여자(아줌마)가 출입금지하면 여자혐오이냐? 이게 바로 인터넷 365일내내 모니터링하는 한국여성단체들이 때문이다","kim2****","91","30","","2024.06.12. 06:26","2025-06-10 02:18:58"
"4","125","","","노줌마존이라..^^;; 어느 정도 공감은 가지만, 주부들이 주 고객층들인데.. 개념 없는 아줌마들을 분리 해주세요.. 공공 시설물들을 조심스럽게 쓰는 품격 있는 아줌마들도 많이 계십니다.","goba****","60","6","","2024.06.12. 07:11","2025-06-10 02:18:58"
"4","126","","","근데 뭐 틀린말은 아닌듯ᆢ 지하철탈때마다 보면 임산부좌석에는 꼭 아줌마가 앉아있더라고ᆢ 내앞에 앉아있던 사람 일어나도 옆에서 쑤시고 들어가서 앉아버리는ᆢ","opje****","12","3","","2024.06.12. 07:33","2025-06-10 02:18:58"
"4","127","","","대한민국 아줌마 3명 모이면 엔비디아도 망한다","jdu1****","6","0","","2024.06.12. 10:11","2025-06-10 02:18:58"
"4","128","","","목욕탕을가도 남탕에선 수건 막쓰거나 가져가거나 빨래하거나 하는 진상은 없지ㅋㅋ","send****","6","0","","2024.06.12. 08:22","2025-06-10 02:18:58"
"4","129","","","노키드존도 본질은 노줌마존이지!","leek****","4","0","","2024.06.12. 09:29","2025-06-10 02:18:58"
"4","130","","","가입 설명지   진상짓 하지말라  하면될것을 굳이 이상한 말을 만들어야 했을까?","lsm5****","4","1","","2024.06.12. 07:55","2025-06-10 02:18:58"
"4","131","","","왕박수~~짝짝짝 👏 👏 👏 👏","raky****","4","1","","2024.06.12. 07:53","2025-06-10 02:18:58"
"4","132","","","아줌마들 헬스에서 개시끄러움","jack****","3","0","","2024.06.12. 08:53","2025-06-10 02:18:58"
"4","133","","","병원입원해서 자기집 이불가져와 빨래하는 사람...샤워장에서 반식욕해서 소방경보 울리는사람.. 세상에 별사람이 다 있다ㅋ","hanu****","3","0","","2024.06.12. 07:18","2025-06-10 02:18:58"
"4","134","","","여자들의 기본 마인드는 본전을 다 뽑겠다는 것 같음 헬스장에 빨래까지 가져 오는 사람들이 있다고 하니 정말 놀라운 일임.","69as****","3","0","","2024.06.12. 07:16","2025-06-10 02:18:58"
"4","135","","","당신의 어머니도  아줌마,  당신의 아내도 아줌마인데 ..  통털어 아줌마라고 집단적 표현이  좀 그렇다","shse****","9","7","","2024.06.12. 08:05","2025-06-10 02:18:58"
"4","136","","","아줌마라는 단어가 이젠 저런 무개념을 지칭하는 단어로 쓰인다는게 좀 씁쓸하긴 하지만 나라도 저런 손님은 안받을 듯","yoon****","2","0","","2024.06.12. 07:28","2025-06-10 02:18:58"
"4","137","","","그냥 아줌마들이 싫은거 아닌가.아무리 무개념이어도 빨래를 한바구니씩 가져가 한시두시간 뜨거운물틀어놓고 빨래를 한다는게 말이된다고 생각함?저런 자린고비?면 애초에 헬스장 가지도 안죠.돈아까워서","mino****","3","2","","2024.06.12. 09:29","2025-06-10 02:18:58"
"4","138","","","박수 짝짝짝 !","dkzl****","2","1","","2024.06.12. 07:28","2025-06-10 02:18:58"
"4","139","","","수영장에서 일해본 적 있는데 진상 아줌마들 진짜 많은 건 사실이에요. 샤워장은 수영 전후에 간단히 씻고 입퇴장하라고 있는 곳인데 기사 내용처럼 빨래를 하질 않나 등밀고 가거나 오일 바르는 사람도 있고 심지어 배수구에 X싸고 가는 사람도 있었습니다. 기사에 소개된 헬스장도 밥벌어먹고 사는 자영업자 입장에서 남녀노소 상관없이 이용객이 늘어나는 게 좋을텐데 오죽 스트레스 받았으면 저런 안내문까지 붙였을까 싶네요. 혐오는 바람직하지 않지만 혐오의 빌미를 주지 않도록 자성도 해야한다고 봅니다.","hyun****","1","0","","2024.06.13. 05:58","2025-06-10 02:18:58"
"4","140","","","완전 개공감..... 헬스장와서 벤치프레스에 커피깔아놓고 웃고 쳐마시는 아줌마들.... 헬스장 곳곳에 샤워실에서 세탁 염색 금지. 이런거 붙여놓고 여자샤워장에 비누 샴푸 이딴거 없는거보면 아줌마가 아줌마했다","simp****","1","0","","2024.06.12. 12:57","2025-06-10 02:18:58"
"4","141","","","아니 그 사람들한테 주의주고 출입금지 시켜 왜 저런걸 붙이는거야 대체","lail****","1","0","","2024.06.12. 10:04","2025-06-10 02:18:58"
"4","142","","","적극찬성입니다","star****","1","0","","2024.06.12. 09:27","2025-06-10 02:18:58"
"4","143","","","기사가 더 조장하는 것 같은데? 말꼬리 잡고 싸움 붙이지 마세요 기래기님아. 내용을 보면 우아하게 사용해달라는 건데..","eves****","1","0","","2024.06.12. 09:03","2025-06-10 02:18:58"
"4","144","","","그동안 많이 당하셨나보네","5387****","1","0","","2024.06.12. 08:47","2025-06-10 02:18:58"
"4","145","","","버릇 고칠려면 군대를 보내야 햐.","gogu****","1","0","","2024.06.12. 08:20","2025-06-10 02:18:58"
"4","146","","","제발 남의 돈을 공짜로 가질 생각하지 마라~~","snak****","1","0","","2024.06.12. 08:09","2025-06-10 02:18:58"
"4","147","","","나이불문하고 개념없는 사람들이 문제인건데 한 집단을 거부하고 그것을 인정하는 문화가 씁쓸하다.","486s****","1","0","","2024.06.12. 07:59","2025-06-10 02:18:58"
"4","148","","","후련하긴한데 칭호가 살짝 아쉽긴 하네요","ggan****","4","4","","2024.06.12. 07:21","2025-06-10 02:18:58"
"4","149","","","우리나라 중년+노인들이 좀 극혐이긴함… 직원들이 어리다고 반말 툭툭.. 고성방가는 기본에 노상방뇨까지 🤢","gmlw****","3","3","","2024.06.12. 07:18","2025-06-10 02:18:58"
"4","150","","","헬쓰장 이해한다. 레깅스에 와이존에 브라탑 입고 온 20대 젊은애들이 아즘마들을 싫어하니 헬쓰장이 한쪽을 선택한것이다. 남자들 헬쓰장 가는건 레깅스 엉덩이. 와이존 가슴골 보러 가는 사람 졸라 많다.","cybe****","2","2","","2024.06.12. 09:28","2025-06-10 02:18:58"
"4","151","","","이 헬쓰장 곧 폐업한다. 대한민국 아줌마들을 건드렸으니 끝장났다. 딸 아들 남편들의 돈의 지출은 이 아줌마들이 결정하는거 몰랐나? 멍청한것들","cybe****","1","1","","2024.06.12. 10:36","2025-06-10 02:18:58"
"4","152","","","악플 다는 사람들은 엄마 없냐???","wind****","1","1","","2024.06.12. 10:26","2025-06-10 02:18:58"
"4","153","","","십분 이해돈다ᆢ아줌마는  예의와 염치가 마이 없지 ㆍ","goek****","1","1","","2024.06.12. 10:20","2025-06-10 02:18:58"
"4","154","","","🐕 딸들인데..쩝쩝..","tops****","1","1","","2024.06.12. 09:36","2025-06-10 02:18:58"
"4","155","","","배가 불렀구나..","sja1****","1","1","","2024.06.12. 09:03","2025-06-10 02:18:58"
"4","156","","","문구가 저렴해보이네","bbog****","1","1","","2024.06.12. 08:42","2025-06-10 02:18:58"
"4","157","","","예시를 본인이 겪은 내용으로 적지 차라리.... 써놓은 것만 보면 무턱대고 아줌마 혐오하는 사람 같음","welu****","1","1","","2024.06.12. 08:23","2025-06-10 02:18:58"
"4","158","","","늙은 아줌마들이 얼마나 패악질했으면 저럴까? ㅋㅋ","dora****","0","0","","2024.10.18. 14:30","2025-06-10 02:18:58"
"4","159","","","좋아좋아요 노줌마존 시끄럽고 혼자독식하고 보기싫어요","8848****","0","0","","2024.06.14. 08:31","2025-06-10 02:18:58"
"4","160","","","노진상존이 아니라 노줌마존이라고 써붙인 자체가 사회 생태를 모르는 멍충한 짓이라 곧 망하겠다. 헬스장에 진상짓 하는 아줌마들은 친목질에 일당백을 해서 대다수로 보일뿐 한정 되있어서 사장 입장에서나 겪는 진상인거고.. 실제로는 본능대로 훑거나, 나아가 추근대는 남자들을 아줌마보다 더 불편하게 느끼는 젊은 여성이 훨씬 많음. 아줌마도 있는 자연스러운 환경 자체가 심리적으로 쿠션 역할을 해주고 있는건데, 그들이 없어지면 여성회원들 다수가 위화감에 여자관종만 남고 대거 이탈하게 되어 있슴. 주변 헬스장들이 신나겠네.","jy17****","0","0","","2024.06.13. 22:51","2025-06-10 02:18:58"
"4","161","","","진짜  짜증나게  열밭게 만드는  우리 후진개한민국인들~!!?!  노키즈 노아줌마존  적극  법으로  만드세요~~!!  요즘 애키운답시고  공공질서 무배러충들  큰일입니나~~!!!","khsy****","0","0","","2024.06.13. 22:36","2025-06-10 02:18:58"
"4","162","","","남자쪽도 문제다~~  제발 헤어드라이기로 다른데 말리지 마라~~  특히 좃, 똥꼬, 발가락, 겨드랑이~~","5270****","0","0","","2024.06.12. 19:36","2025-06-10 02:18:58"
"4","163","","","노 개저씨 존","yabo****","0","0","","2024.06.12. 18:59","2025-06-10 02:18:58"
"4","164","","","노줌마 노저씨 개찬성임 운동할때 ㅈㄴ방해쩜~ 운동을 그따구로 할거면 오지말라 줌마 저씨들아","ol******","0","0","","2024.06.12. 13:50","2025-06-10 02:18:58"
"4","165","","","여자도 아닌 남자도 아닌 제 3의 성 K -  아줌마 클래스 ^^","jbyu****","0","0","","2024.06.12. 12:32","2025-06-10 02:18:58"
"4","166","","","적극찬성 술집도못들어오게해야됨 드러움 ㅋ","vlel****","0","0","","2024.06.12. 12:24","2025-06-10 02:18:58"
"4","167","","","노키즈존은 되면서 노줌마존은 왜 인됨?? 닭장냄새 싫은데 노괴발작 개웃기네ㅋㅋㅋㅋㅋ","dbeo****","0","0","","2024.06.12. 12:16","2025-06-10 02:18:58"
"4","168","","","할머니들도 좀 금지시키면 좋겠다 이 참에....진짜 헬스장이 노인정인 줄 아는 거 같음","ehdt****","0","0","","2024.06.12. 10:40","2025-06-10 02:18:58"
"4","169","","","지금 레깅스에 젖 통통한년들도 결국 아줌마되는걸 젊은년들은 모르지.ㅋㅋ","cybe****","0","0","","2024.06.12. 10:38","2025-06-10 02:18:58"
"4","170","","","줌마보기싫다 남성전용 헬스장을 만들어라!!!!","runo****","0","0","","2024.06.12. 10:37","2025-06-10 02:18:58"
"4","171","","","관광차  아짐마들 남자화장실도 못들어오게 해야돼.","tkan****","0","0","","2024.06.12. 10:08","2025-06-10 02:18:58"
"4","172","","","아줌마 출입금지라고 써놓긴 했지만 정확히는 ''아줌마와 여자 구별법'에 적힌 행동을 하는 사람의 출입을 금지한다.'라는 이야기죠. 주인이 공격적으로 게시하긴 했지만 얼마나 심하면 저렇게까지 했을까 싶네요.","tent****","0","0","","2024.06.12. 09:47","2025-06-10 02:18:58"
